,Date,Open,High,Low,Close,Volume,Name,Pct Returns
350,6/29/2022,142.74,143.5213,139.5,140.71,4161491,IBM,-0.33996742
351,6/28/2022,142.92,144.155,141.32,141.86,4065202,IBM,0.817283775
352,6/27/2022,142.26,143.83,141.95,142.8,3935968,IBM,0.662625123
353,6/24/2022,139.2,142.37,139.13,142.06,11493012,IBM,-0.518207283
354,6/23/2022,137.14,138.62,136.5,138.44,4547925,IBM,-2.548219062
355,6/22/2022,136.1,138.18,136.03,137.08,3791635,IBM,-0.982375036
356,6/21/2022,135.9,138.5,135.9,137.85,4089272,IBM,0.561715786
357,6/17/2022,135.99,136.98,132.85,135.02,12968509,IBM,-2.052956112
358,6/16/2022,135.3,136.24,134.39,135.67,5386396,IBM,0.481410161
359,6/15/2022,136.01,138.45,135.58,137.06,4606887,IBM,1.024544851
360,6/14/2022,135,136.9501,134.86,135.72,4607785,IBM,-0.977674011
361,6/13/2022,133.97,137.57,133.76,135.11,6486044,IBM,-0.44945476
362,6/10/2022,137.8,137.8,135.25,136.19,4661716,IBM,0.799348679
363,6/9/2022,140.15,141.04,137.93,137.96,3592551,IBM,1.299654894
364,6/8/2022,142.07,142.8,140.15,140.83,3005666,IBM,2.080313134
365,6/7/2022,142.6,142.98,140.96,142.78,2887051,IBM,1.384648157
366,6/6/2022,142.98,144.73,142,142.88,4767100,IBM,0.07003782
367,6/3/2022,140.26,142.5794,139.74,141.18,4352213,IBM,-1.18980963
368,6/2/2022,139.45,140.29,136.85,140.15,3734812,IBM,-0.729565094
369,6/1/2022,139.67,140.4699,138.52,139.43,3796488,IBM,-0.513735284
370,5/31/2022,138.2,139.83,136.81,138.84,7978053,IBM,-0.423151402
371,5/27/2022,137.39,139.7394,137.24,139.27,4608215,IBM,0.309709018
372,5/26/2022,135,137.55,134.52,136.89,3929338,IBM,-1.708910749
373,5/25/2022,132.86,134.82,132.86,134.39,3299303,IBM,-1.826283878
374,5/24/2022,130.57,134.37,130.42,133.8,4189723,IBM,-0.43902076
375,5/23/2022,129.5,131.95,129.42,131.17,3591511,IBM,-1.965620329
376,5/20/2022,130.18,130.37,125.8,128.48,6914458,IBM,-2.050773805
377,5/19/2022,132,132.32,128.71,129.66,5819664,IBM,0.918430884
378,5/18/2022,137.1,137.615,132.17,132.94,6003015,IBM,2.529693043
379,5/17/2022,137.19,138.37,135.64,138.37,4372909,IBM,4.084549421
380,5/16/2022,133.1,136.51,132.41,135.03,4250395,IBM,-2.413818024
381,5/13/2022,133,133.8,131.05,133.6,4195218,IBM,-1.059023921
382,5/12/2022,131.27,133.62,130.41,132.9,5384809,IBM,-0.523952096
383,5/11/2022,129.86,132.96,129.86,130.75,5301131,IBM,-1.617757713
384,5/10/2022,135,135.41,128.43,129.13,8642398,IBM,-1.239005736
385,5/9/2022,134.41,136.345,133.315,134.44,7647933,IBM,4.112135058
386,5/6/2022,135.47,137.99,135.47,137.67,7306396,IBM,2.402558762
387,5/5/2022,136.46,137.26,134.76,135.92,5957434,IBM,-1.271155662
388,5/4/2022,132.87,137.87,132.14,137.4,5913705,IBM,1.088875809
389,5/3/2022,133,133.6,131.99,132.52,3688574,IBM,-3.551673945
390,5/2/2022,133,133.77,130.89,133.04,4213477,IBM,0.392393601
391,4/29/2022,135.13,135.5545,132,132.21,5078660,IBM,-0.62387252
392,4/28/2022,136.85,136.99,134.81,135.74,4477068,IBM,2.669994705
393,4/27/2022,135.78,137.12,134.63,135.06,4369052,IBM,-0.500957713
394,4/26/2022,139,139.87,136.17,136.19,4887395,IBM,0.836665186
395,4/25/2022,137.59,139.65,135.19,139.1,5748289,IBM,2.136720758
396,4/22/2022,139.7,140.4399,137.35,138.25,6508599,IBM,-0.611071172
397,4/21/2022,138.23,141.88,137.35,139.85,9922349,IBM,1.157323689
398,4/20/2022,135,139.56,133.38,138.32,17770306,IBM,-1.094029317
399,4/19/2022,126.08,129.4,126,129.15,7971361,IBM,-6.629554656
400,4/18/2022,126.6,127.3899,125.53,126.17,4884150,IBM,-2.307394503
401,4/14/2022,128.93,130.58,126.38,126.56,6384180,IBM,0.309106761
402,4/13/2022,125.64,126.67,124.91,126.14,3064918,IBM,-0.331858407
403,4/12/2022,126.42,127.34,125.5835,125.98,2690998,IBM,-0.12684319
404,4/11/2022,127.95,128.175,126.18,126.37,3202545,IBM,0.309572948
405,4/8/2022,128.01,128.78,127.27,127.73,3143309,IBM,1.076204795
406,4/7/2022,128.87,129.2499,126.73,128.55,3538317,IBM,0.641979175
407,4/6/2022,127.78,129.515,127.25,129.39,3958057,IBM,0.65344224
408,4/5/2022,129.85,131.23,128.66,128.89,3102238,IBM,-0.386428627
409,4/4/2022,130.26,130.45,128.93,130.27,2811100,IBM,1.070680425
410,4/1/2022,129.66,130.27,128.06,130.15,4012373,IBM,-0.092116374
411,3/31/2022,130.72,131.88,130,130.02,4274029,IBM,-0.099884748
412,3/30/2022,132.01,133.08,131.39,132.13,2622860,IBM,1.622827257
413,3/29/2022,132.04,132.84,130.43,131.94,5791032,IBM,-0.143797775
414,3/28/2022,130.82,131.5,129.6,131.47,2483492,IBM,-0.356222525
415,3/25/2022,129.5,131.4,129.31,131.35,3516923,IBM,-0.091275576
416,3/24/2022,128.33,129.37,127.8,129.25,2971075,IBM,-1.59878188
417,3/23/2022,129.08,129.32,128.25,128.3,2924535,IBM,-0.735009671
418,3/22/2022,128.5,129.3,127.85,129.06,2649026,IBM,0.592361652
419,3/21/2022,129,129.74,127.4,128.1,3379393,IBM,-0.743840074
420,3/18/2022,127.38,128.93,126.37,128.76,7400216,IBM,0.515222482
421,3/17/2022,127.1,128.29,126.53,127.96,3671903,IBM,-0.621310966
422,3/16/2022,126.5,127.2842,124.71,127.04,4292845,IBM,-0.71897468
423,3/15/2022,124,125.9398,123.22,125.64,4021228,IBM,-1.102015113
424,3/14/2022,124.45,125.16,122.685,123.94,3289440,IBM,-1.35307227
425,3/11/2022,125,126.77,123.91,123.96,4119630,IBM,0.01613684
426,3/10/2022,125.75,126.03,123.125,124.35,5326835,IBM,0.314617619
427,3/9/2022,127.41,128.1,125.91,126.22,4403499,IBM,1.503819863
428,3/8/2022,126.62,128.345,124.82,125.68,4887565,IBM,-0.427824434
429,3/7/2022,126.47,127.905,125.62,126.07,5047358,IBM,0.310311903
430,3/4/2022,124.4,127.35,124.2103,126.62,4402911,IBM,0.436265567
431,3/3/2022,124.96,126.665,124.2351,125.93,5206649,IBM,-0.544937609
432,3/2/2022,122.59,124.64,121.8,123.86,4891435,IBM,-1.643770349
433,3/1/2022,122.67,123.39,120.7,121.35,4873331,IBM,-2.026481511
434,2/28/2022,122.21,123.3851,121.0388,122.51,6757332,IBM,0.955912649
435,2/25/2022,122.05,124.2625,121.45,124.18,4460904,IBM,1.363154028
436,2/24/2022,120,122.1,118.81,121.97,6563202,IBM,-1.779674666
437,2/23/2022,124.38,124.7,121.87,122.07,4086367,IBM,0.081987374
438,2/22/2022,124.2,125,122.68,123.92,5306688,IBM,1.51552388
439,2/18/2022,124.94,125.44,123.61,124.35,4609212,IBM,0.346998063
440,2/17/2022,128.05,128.5,124.85,124.97,6796997,IBM,0.498592682
441,2/16/2022,129.45,130.44,128.26,129.18,4875612,IBM,3.368808514
442,2/15/2022,130.64,131.68,129.61,129.94,4395714,IBM,0.588326366
443,2/14/2022,132.59,132.65,129.07,130.15,5345289,IBM,0.161613052
444,2/11/2022,133.9,134.7099,132.38,132.69,4176155,IBM,1.951594314
445,2/10/2022,135.47,136.56,133.17,133.52,5978640,IBM,0.625518125
446,2/9/2022,137.84,138.35,136.83,137.79,5393478,IBM,3.198022768
447,2/8/2022,137.23,137.52,135.78,137.02,4181825,IBM,-0.558821395
448,2/7/2022,137.45,137.8223,136.27,137.24,3759046,IBM,0.160560502
449,2/4/2022,137.86,138.82,136.215,137.15,4142045,IBM,-0.065578549
450,2/3/2022,137,138.76,135.831,137.78,6100777,IBM,0.459351075
451,2/2/2022,135.7,137.555,135.26,137.25,5357237,IBM,-0.384671215
452,2/1/2022,133.76,135.96,132.5,135.53,6206448,IBM,-1.253187614
453,1/31/2022,134.09,134.09,132.3,133.57,5859043,IBM,-1.446174279
454,1/28/2022,133.19,134.53,131.79,134.5,5471497,IBM,0.696264131
455,1/27/2022,133.66,134.75,132.08,132.52,5499566,IBM,-1.472118959
456,1/26/2022,136.47,137.07,133.13,134.26,8335992,IBM,1.313009357
457,1/25/2022,129.14,137.3361,128.3,136.1,19715698,IBM,1.370475197
458,1/24/2022,127.99,129.15,124.193,128.82,13777648,IBM,-5.349008082
459,1/21/2022,131.65,131.87,129.27,129.35,5906950,IBM,0.411426797
460,1/20/2022,131.26,132.88,130.5705,130.82,5278244,IBM,1.136451488
461,1/19/2022,132.9,133.9,131.5,131.58,4099035,IBM,0.580950925
462,1/18/2022,132.95,133.89,131.78,132.94,5236258,IBM,1.033591731
463,1/14/2022,134.55,135.14,133.3,134.21,5310305,IBM,0.955318189
464,1/13/2022,133.9,136.05,133.56,134.76,4868349,IBM,0.409805529
465,1/12/2022,133.25,134.47,131.37,133.59,5352014,IBM,-0.868210151
466,1/11/2022,130.52,133.25,127.97,132.87,11081210,IBM,-0.538962497
467,1/10/2022,134.47,136.2,133.38,135.03,5432807,IBM,1.625649131
468,1/7/2022,134.9,135.6618,133.5111,134.83,5238099,IBM,-0.148115234
469,1/6/2022,138.2,138.4099,132.51,135.34,9908081,IBM,0.378254098
470,1/5/2022,138.31,142.2,137.88,138.22,8956910,IBM,2.127973991
471,1/4/2022,136.1,139.95,135.9,138.02,7300011,IBM,-0.14469686
472,1/3/2022,134.07,136.295,133.63,136.04,4610665,IBM,-1.434574699
473,12/31/2021,134,134.99,133.61,133.66,3315313,IBM,-1.749485445
474,12/30/2021,133.75,134.37,133.33,133.91,3158111,IBM,0.187041748
475,12/29/2021,132.4,134.21,132.3,133.35,4239935,IBM,-0.418191323
476,12/28/2021,131.6,133.22,131.59,132.63,3447079,IBM,-0.539932508
477,12/27/2021,130.63,131.65,129.95,131.62,4294499,IBM,-0.761517002
478,12/23/2021,130,130.96,129.52,130.63,3649044,IBM,-0.752165324
479,12/22/2021,129.06,129.79,127.6,129.75,3923198,IBM,-0.673658425
480,12/21/2021,127.66,129.3356,127.66,128.97,4855972,IBM,-0.601156069
481,12/20/2021,125.72,127.2,124.7,127.06,4941411,IBM,-1.480964565
482,12/17/2021,125.87,128.64,125.2093,127.4,10382693,IBM,0.267590115
483,12/16/2021,123.51,126.6399,123.475,125.93,7280537,IBM,-1.153846154
484,12/15/2021,123.8,124.815,122.18,123.11,4990028,IBM,-2.239339315
485,12/14/2021,122.35,125.03,122.3,123.76,5716124,IBM,0.527983105
486,12/13/2021,123.76,124.3554,120.79,122.58,6847468,IBM,-0.953458306
487,12/10/2021,124.3,125.33,123.36,124.09,4966921,IBM,1.231848589
488,12/9/2021,122.15,123.95,121.79,123.57,4601092,IBM,-0.419050689
489,12/8/2021,122,123.38,121.52,123.02,5483948,IBM,-0.445091851
490,12/7/2021,120.475,122.08,120.07,121.58,5193991,IBM,-1.170541375
491,12/6/2021,119.4,121.15,119.4,119.91,4785560,IBM,-1.373581181
492,12/3/2021,117.36,119.36,117.36,118.84,6630139,IBM,-0.892335919
493,12/2/2021,117.37,117.98,116.56,116.9,5267149,IBM,-1.632446988
494,12/1/2021,118.25,118.93,116.85,116.92,5959867,IBM,0.01710864
495,11/30/2021,117.5,119.2399,116.45,117.1,9252701,IBM,0.15395142
496,11/29/2021,118.62,119.61,117.53,118.5,8949795,IBM,1.195559351
497,11/26/2021,115,116.335,114.56,115.81,3322012,IBM,-2.270042194
498,11/24/2021,116.16,117.27,116.08,116.73,3220802,IBM,0.794404628
499,11/23/2021,116.79,117.94,116.04,116.79,4914995,IBM,0.051400668
500,11/22/2021,116,118.81,115.19,116.47,6417218,IBM,-0.273996061
501,11/19/2021,116.49,116.56,115.27,116.05,5384548,IBM,-0.360607882
502,11/18/2021,118.36,118.36,116.31,116.66,5047879,IBM,0.525635502
503,11/17/2021,118.38,119.33,117.78,118.06,4043289,IBM,1.200068575
504,11/16/2021,118.92,119.9,118.42,118.46,4750760,IBM,0.338810774
505,11/15/2021,119.54,120.16,118.31,118.87,5046321,IBM,0.346108391
506,11/12/2021,120,120.64,118.78,118.96,5376966,IBM,0.075712964
507,11/11/2021,120.9,121.7894,120.08,120.27,4643257,IBM,1.101210491
508,11/10/2021,121,122.43,119.932,120.22,6268961,IBM,-0.041573127
509,11/9/2021,122.56,122.9,120.26,120.85,7195453,IBM,0.524039261
510,11/8/2021,123.985,124.78,123.53,124.54,5625275,IBM,3.053371949
511,11/5/2021,121.43,123.77,121.43,123.61,6790478,IBM,-0.746748033
512,11/4/2021,123.05,123.34,119.9,120.85,7208736,IBM,-2.232829059
513,11/3/2021,126.23,127.29,125.68,127.13,5421406,IBM,5.196524617
514,11/2/2021,126.3,127.17,124.91,126.18,4496393,IBM,-0.747266578
515,11/1/2021,125.05,126.31,123.8375,126.28,5874767,IBM,0.079251862
516,10/29/2021,125.43,126.32,124.91,125.1,5916789,IBM,-0.934431422
517,10/28/2021,125.17,126.31,124.62,125.84,6503003,IBM,0.591526779
518,10/27/2021,127.44,127.88,125.01,125.17,6973432,IBM,-0.532422123
519,10/26/2021,127.52,128.3,126.755,127.13,8520872,IBM,1.565870416
520,10/25/2021,127.53,128.65,126.94,127.64,6374038,IBM,0.401164163
521,10/22/2021,128.05,130.25,126.611,127.88,11582195,IBM,0.188028831
522,10/21/2021,133.51,133.72,128.1,128.33,31466529,IBM,0.351892399
523,10/20/2021,141.68,142.2,140.7,141.9,6189255,IBM,10.57430063
524,10/19/2021,141.08,142.94,140.5201,141.98,4339548,IBM,0.056377731
525,10/18/2021,144,144.94,141.759,142.32,6154055,IBM,0.239470348
526,10/15/2021,143.39,144.85,142.79,144.61,3222778,IBM,1.609050028
527,10/14/2021,141.04,143.92,141.01,143.39,4217305,IBM,-0.843648434
528,10/13/2021,140.52,141.41,139.66,140.76,2880747,IBM,-1.834158588
529,10/12/2021,142.21,142.3,140.3,140.47,3148559,IBM,-0.206024439
530,10/11/2021,143.5,144.08,142.4,142.43,2793298,IBM,1.395315726
531,10/8/2021,141.81,143.65,141.05,143.22,3731279,IBM,0.554658429
532,10/7/2021,142.73,143.395,141.53,141.81,3823803,IBM,-0.984499372
533,10/6/2021,142.48,143.37,140.89,142.36,5328433,IBM,0.387842888
534,10/5/2021,144.75,145,142.64,143.15,6976648,IBM,0.55493116
535,10/4/2021,142.74,146,142.3501,144.11,7351128,IBM,0.670625218
536,10/1/2021,141,143.97,140.37,143.32,6604064,IBM,-0.548192353
537,9/30/2021,140,140.57,138.5,138.93,5824431,IBM,-3.063075635
538,9/29/2021,137.73,139.93,136.44,139.18,3774236,IBM,0.179946736
539,9/28/2021,139.17,139.688,137.21,137.47,4314595,IBM,-1.228624802
540,9/27/2021,137.96,139.065,137.48,138.56,3306865,IBM,0.792900269
541,9/24/2021,137.03,138.48,136.75,137.49,2964397,IBM,-0.772228637
542,9/23/2021,135.25,137.42,135.03,136.73,3013238,IBM,-0.552767474
543,9/22/2021,133.72,135.37,133.47,134.63,3602416,IBM,-1.53587362
544,9/21/2021,135.11,135.65,132.94,132.97,4074528,IBM,-1.233008988
545,9/20/2021,133.9,135.18,132.78,134.31,4770651,IBM,1.007746108
546,9/17/2021,135.75,135.9199,135.05,135.23,5633480,IBM,0.684982503
547,9/16/2021,137.28,137.95,135.71,136.43,2643975,IBM,0.887377061
548,9/15/2021,136.22,137.8,135.67,137.2,3254122,IBM,0.564391996
549,9/14/2021,138.4,138.57,135.34,136.22,4454291,IBM,-0.714285714
550,9/13/2021,138.4,138.99,137.51,138.15,4144345,IBM,1.416825723
551,9/10/2021,138.82,139.3699,137,137.02,3975115,IBM,-0.817951502
552,9/9/2021,137.85,138.96,137.555,137.74,3508363,IBM,0.525470734
553,9/8/2021,138.14,139.09,137.6,138.67,2985409,IBM,0.675185131
554,9/7/2021,139.65,139.79,137.7614,138.06,3285363,IBM,-0.439893272
555,9/3/2021,139.68,140.47,139.3,139.58,1924215,IBM,1.100970592
556,9/2/2021,139.72,140.05,139.03,140.01,2715659,IBM,0.308067058
557,9/1/2021,139.98,140.0699,139.19,139.3,2474544,IBM,-0.507106635
558,8/31/2021,139.54,140.94,138.95,140.34,4235101,IBM,0.746590093
559,8/30/2021,139.5,139.88,138.815,138.97,1995526,IBM,-0.976200656
560,8/27/2021,138.71,139.585,138.4,139.41,2459643,IBM,0.316615097
561,8/26/2021,139.97,140.8,138.71,138.78,2498915,IBM,-0.451904454
562,8/25/2021,139.92,140.8,139.46,139.86,2012817,IBM,0.778210117
563,8/24/2021,139.78,140.23,139.32,139.84,2365638,IBM,-0.014300014
564,8/23/2021,139.62,140.15,138.8,139.62,3039587,IBM,-0.157322654
565,8/20/2021,137.74,139.38,137.27,139.11,2657763,IBM,-0.365277181
566,8/19/2021,138.69,139.45,137.21,138.02,4160129,IBM,-0.783552584
567,8/18/2021,141.67,141.915,139.39,139.47,3510694,IBM,1.050572381
568,8/17/2021,143,143.16,141.09,142.42,3074078,IBM,2.115150212
569,8/16/2021,143.23,143.74,142.23,143.59,2786343,IBM,0.821513832
570,8/13/2021,142.64,143.58,142.44,143.18,1908951,IBM,-0.285535204
571,8/12/2021,142.26,143.15,142.0766,143.07,2089418,IBM,-0.076826372
572,8/11/2021,141.78,142.7685,141.5,142.13,4259952,IBM,-0.657021039
573,8/10/2021,141.21,141.811,140.34,141.38,5299869,IBM,-0.527685921
574,8/9/2021,142.2,142.495,140.97,141.25,4904065,IBM,-0.091950771
575,8/6/2021,143,144.39,142.89,144.09,3826835,IBM,2.010619469
576,8/5/2021,143.03,143.41,142.22,142.77,2757389,IBM,-0.916094108
577,8/4/2021,143.8,144.18,142.47,142.76,2830079,IBM,-0.007004273
578,8/3/2021,141.9,144.7,141.65,144.07,4084724,IBM,0.917623984
579,8/2/2021,141.45,143.06,141.03,141.42,2929540,IBM,-1.839383633
580,7/30/2021,141.52,141.85,140.79,140.96,3535555,IBM,-0.325272239
581,7/29/2021,142.33,142.96,141.6,141.93,2657669,IBM,0.688138479
582,7/28/2021,143.01,143.1,141.64,141.77,2544099,IBM,-0.112731628
583,7/27/2021,142.53,143.64,141.6,142.75,3137027,IBM,0.691260492
584,7/26/2021,141.39,143,141.13,142.77,4246266,IBM,0.014010508
585,7/23/2021,140.96,141.7,140.33,141.34,4474157,IBM,-1.001610983
586,7/22/2021,141.66,141.81,140.41,140.71,3314153,IBM,-0.445733692
587,7/21/2021,139.97,141.39,139.65,141.3,4803977,IBM,0.419302111
588,7/20/2021,143,144.92,138.7,139.97,13611675,IBM,-0.941259731
589,7/19/2021,136.45,138.49,136.2089,137.92,8582302,IBM,-1.464599557
590,7/16/2021,141,141,138.59,138.9,4109308,IBM,0.710556845
591,7/15/2021,139.32,140.46,138.8005,140.45,3639698,IBM,1.115910727
592,7/14/2021,140.72,140.75,138.9273,139.82,4403752,IBM,-0.448558206
593,7/13/2021,140.92,140.92,139.63,140.28,3164294,IBM,0.328994421
594,7/12/2021,141.43,141.9599,140.115,140.92,3342627,IBM,0.456230396
595,7/9/2021,141.45,141.98,140.841,141.52,3904059,IBM,0.425773489
596,7/8/2021,137.78,141.31,137.66,140.74,5487425,IBM,-0.551158847
597,7/7/2021,138.76,140.33,138.76,139.82,4059667,IBM,-0.653687651
598,7/6/2021,139.99,140.42,137.1,138.78,8093747,IBM,-0.743813474
599,7/2/2021,146.91,146.95,139.46,140.02,16828161,IBM,0.893500504
600,7/1/2021,146.96,147.5,146.57,146.84,2686289,IBM,4.870732752
601,6/30/2021,145.13,146.93,144.71,146.59,3245091,IBM,-0.170253337
602,6/29/2021,145.26,146.74,145.1,145.55,2428626,IBM,-0.709461764
603,6/28/2021,147.01,147.3,144.9121,145.29,3888869,IBM,-0.178632772
604,6/25/2021,145.38,146.93,144.945,146.84,3594218,IBM,1.066831854
605,6/24/2021,145.8,146.19,144.69,145.44,3609679,IBM,-0.953418687
606,6/23/2021,146.43,146.5,144.57,144.61,3202644,IBM,-0.570682068
607,6/22/2021,146.52,146.81,145.35,146.36,2437121,IBM,1.210151442
608,6/21/2021,144.11,147.07,144.06,146.65,4285711,IBM,0.198141569
609,6/18/2021,144.48,144.68,143.04,143.12,9156505,IBM,-2.407091715
610,6/17/2021,147.55,148.06,145.28,145.6,4367387,IBM,1.732811627
611,6/16/2021,149.76,149.76,147.22,147.83,3795420,IBM,1.531593407
612,6/15/2021,149.85,149.91,148.6,149.36,2513281,IBM,1.034972604
613,6/14/2021,150.71,151.03,148.655,150.03,3344845,IBM,0.448580611
614,6/11/2021,150.43,151.845,150.37,151.28,3438255,IBM,0.8331667
615,6/10/2021,151.47,152.84,149.76,150.54,4758488,IBM,-0.489159175
616,6/9/2021,149.03,151.07,148.82,150.67,5303252,IBM,0.086355786
617,6/8/2021,148.12,150.2,148.12,149.07,5080099,IBM,-1.061923409
618,6/7/2021,147.55,148.74,147.17,148.02,3462712,IBM,-0.704367076
619,6/4/2021,146,147.55,145.76,147.42,3117905,IBM,-0.405350628
620,6/3/2021,144.91,145.88,144.04,145.55,4130741,IBM,-1.268484602
621,6/2/2021,144.62,145.75,144.11,145.72,2786916,IBM,0.116798351
622,6/1/2021,145,145.83,143.75,144.19,2417455,IBM,-1.049958825
623,5/28/2021,144.21,144.33,143.485,143.74,2534811,IBM,-0.312088217
624,5/27/2021,143.82,144.77,143.63,143.82,5630345,IBM,0.055656046
625,5/26/2021,143.5,143.9894,143.04,143.38,3083789,IBM,-0.305937978
626,5/25/2021,144.92,145,143.2,143.79,3937323,IBM,0.285953411
627,5/24/2021,145.06,145.39,144.18,144.72,3297570,IBM,0.646776549
628,5/21/2021,144.28,145.699,144.28,144.74,4033482,IBM,0.01381979
629,5/20/2021,143.12,144.91,142.16,143.88,4112690,IBM,-0.594168854
630,5/19/2021,142.32,143.2,140.92,143.19,4300732,IBM,-0.479566305
631,5/18/2021,144.78,145.3,143.23,143.91,3824050,IBM,0.50282841
632,5/17/2021,144.44,145.8,144.33,145.11,4275172,IBM,0.833854492
633,5/14/2021,145.11,145.69,143.96,144.68,2747385,IBM,-0.296326924
634,5/13/2021,141.45,144.9,141.28,144.17,4598920,IBM,-0.352502074
635,5/12/2021,143.84,144.15,141.14,141.3,5959579,IBM,-1.990705417
636,5/11/2021,144.99,145.19,142.9,144.22,7126404,IBM,2.066525124
637,5/10/2021,145.8,148.38,145.8,146.17,6983377,IBM,1.352100957
638,5/7/2021,145.92,146.14,144.57,145.46,7003467,IBM,-0.485735787
639,5/6/2021,145.26,148.515,145.18,148.42,7503487,IBM,2.03492369
640,5/5/2021,145.94,145.94,144.97,145.22,4999900,IBM,-2.15604366
641,5/4/2021,144.41,146.59,144.33,145.75,6350479,IBM,0.364963504
642,5/3/2021,143.81,145.75,143.55,144.75,5733463,IBM,-0.686106346
643,4/30/2021,143.7,143.83,140.55,141.88,8872181,IBM,-1.982728843
644,4/29/2021,144.13,148.74,142.98,144.24,4353880,IBM,1.663377502
645,4/28/2021,142.92,143.4,142.1,143,3768129,IBM,-0.859678314
646,4/27/2021,141.69,142.56,140.75,142.01,3884037,IBM,-0.692307692
647,4/26/2021,142.42,143.63,141.48,141.57,4710763,IBM,-0.309837335
648,4/23/2021,141.31,143.61,140.95,142.43,4556700,IBM,0.607473335
649,4/22/2021,143.7,144.74,141,141.28,7101368,IBM,-0.807414168
650,4/21/2021,138.06,143.73,137.71,143.55,11909005,IBM,1.606738392
651,4/20/2021,137.07,139.77,136.7,138.16,15480579,IBM,-3.754789272
652,4/19/2021,133.6,133.815,132.58,133.12,8198582,IBM,-3.647944412
653,4/16/2021,133,134.1,132.95,133.59,5291756,IBM,0.353064904
654,4/15/2021,133.28,133.87,132.22,132.58,3883955,IBM,-0.756044614
655,4/14/2021,131.305,132.78,130.52,132.63,5868049,IBM,0.037713079
656,4/13/2021,133,133.62,130.38,131.18,8033530,IBM,-1.093266983
657,4/12/2021,135.02,135.37,133.85,134.59,3753959,IBM,2.599481628
658,4/9/2021,134.87,135.74,134.71,135.73,3023916,IBM,0.847016866
659,4/8/2021,134.57,135.6299,134.16,135.12,4087228,IBM,-0.449421646
660,4/7/2021,133.84,134.94,133.78,134.93,2976136,IBM,-0.140615749
661,4/6/2021,135.58,135.64,134.09,134.22,3620964,IBM,-0.52619877
662,4/5/2021,133.64,136.69,133.4,135.93,5471616,IBM,1.274027716
663,4/1/2021,133.76,133.93,132.27,133.23,4074161,IBM,-1.986316486
664,3/31/2021,134.54,134.71,132.71,133.26,4945315,IBM,0.022517451
665,3/30/2021,135.86,136.27,134.02,134.72,4790366,IBM,1.095602581
666,3/29/2021,135.98,137.07,135.51,135.86,4622664,IBM,0.846199525
667,3/26/2021,133.29,136.48,133.12,136.38,5567592,IBM,0.382746945
668,3/25/2021,130.33,133.24,129.77,133.07,5553966,IBM,-2.427042088
669,3/24/2021,130.95,132.11,130.57,130.62,4005027,IBM,-1.841136244
670,3/23/2021,130.44,131.56,129.8,130.46,4356359,IBM,-0.122492727
671,3/22/2021,128.5,130.72,127.89,130.55,4164914,IBM,0.068986663
672,3/19/2021,130.02,130.44,128.53,128.9,9844983,IBM,-1.26388357
673,3/18/2021,128.94,130.995,127.79,130.06,5835669,IBM,0.89992242
