Date,Open,High,Low,Close,Volume,Name,Pct Returns
2005-06-29,75.26,75.68,74.62,74.73,5519100,IBM,0.7142857142857117
2005-06-28,73.83,75.301,73.45,75.3,8188800,IBM,0.7627458851866553
2005-06-27,74.01,74.77,73.5,73.88,6489800,IBM,-1.885790172642765
2005-06-24,75.17,75.4,74.0,74.01,10792100,IBM,0.1759610178668325
2005-06-23,76.81,76.97,75.06,75.41,7766700,IBM,1.891636265369523
2005-06-22,76.83,77.49,76.67,77.23,5646300,IBM,2.4134730141891048
2005-06-21,76.7,77.0,76.11,76.41,5339100,IBM,-1.061763563382112
2005-06-20,76.03,76.98,75.57,76.55,3745600,IBM,0.183222091349311
2005-06-17,77.7,77.73,76.38,76.39,8593800,IBM,-0.20901371652514156
2005-06-16,76.4,77.25,76.31,77.05,7840000,IBM,0.8639874329100516
2005-06-15,75.7,76.5,75.15,76.3,7103600,IBM,-0.9733939000648895
2005-06-14,75.05,75.43,74.73,74.89,4314900,IBM,-1.8479685452162498
2005-06-13,74.5,75.93,74.45,75.05,5715700,IBM,0.2136466817999727
2005-06-10,74.25,75.05,74.1,74.77,4895800,IBM,-0.37308461025983286
2005-06-09,74.58,75.47,74.23,74.93,4423200,IBM,0.21398956800857682
2005-06-08,75.15,75.4,74.63,74.8,4280000,IBM,-0.17349526224477163
2005-06-07,75.0,76.09,75.0,75.04,5226600,IBM,0.3208556149732811
2005-06-06,75.8,75.9,74.92,75.0,5978600,IBM,-0.05330490405117683
2005-06-03,77.06,77.1,75.74,75.79,6149900,IBM,1.0533333333333506
2005-06-02,76.75,77.39,76.68,77.35,4025600,IBM,2.0583190394511064
2005-06-01,75.57,77.5,75.57,76.84,7380600,IBM,-0.6593406593406459
2005-05-31,76.6,77.41,75.5,75.55,6419000,IBM,-1.6788131181676325
2005-05-27,77.11,77.24,76.53,77.1,3163900,IBM,2.0516214427531487
2005-05-26,76.45,77.41,76.29,77.14,5832000,IBM,0.05188067444876765
2005-05-25,75.42,76.03,75.17,76.0,5483400,IBM,-1.4778325123152691
2005-05-24,76.14,76.51,75.56,75.81,5660700,IBM,-0.24999999999999467
2005-05-23,76.3,76.95,76.0,76.51,4759800,IBM,0.9233610341643717
2005-05-20,77.28,77.28,76.36,76.41,6329800,IBM,-0.1307018690367423
2005-05-19,76.5,77.64,76.37,77.16,7030400,IBM,0.9815469179426772
2005-05-18,75.0,76.816,74.69,76.36,10309600,IBM,-1.0368066355624594
2005-05-17,73.93,74.43,73.33,74.29,5135600,IBM,-2.710843373493965
2005-05-16,73.09,74.49,73.09,74.34,5501500,IBM,0.06730380939561353
2005-05-13,72.53,73.86,72.52,73.16,7150600,IBM,-1.5873015873015928
2005-05-12,73.53,73.8,72.5,72.62,6061900,IBM,-0.7381082558775232
2005-05-11,73.63,73.69,72.51,73.28,6915700,IBM,0.9088405397961852
2005-05-10,74.75,74.76,73.04,73.3,7982200,IBM,0.02729257641920224
2005-05-09,75.26,75.46,74.71,74.98,5616700,IBM,2.291950886766725
2005-05-06,75.56,75.92,74.97,75.26,7750300,IBM,0.3734329154441163
2005-05-05,78.0,78.11,75.33,75.5,12371800,IBM,0.3188944990698772
2005-05-04,76.6,77.2,76.5,77.08,5512300,IBM,2.092715231788067
2005-05-03,76.78,76.96,75.93,76.47,6196300,IBM,-0.7913855734302033
2005-05-02,76.88,77.29,76.03,76.51,7232500,IBM,0.05230809467766662
2005-04-29,77.05,77.08,75.91,76.38,8147700,IBM,-0.1699124297477539
2005-04-28,77.05,77.11,75.65,75.91,8629200,IBM,-0.615344330976697
2005-04-27,75.69,77.18,75.5,77.05,11631400,IBM,1.501778421815314
2005-04-26,74.68,76.98,74.65,75.43,12484300,IBM,-2.1025308241401586
2005-04-25,75.24,75.72,74.05,74.61,10219400,IBM,-1.0871006230942726
2005-04-22,74.05,74.7,73.26,74.21,10984400,IBM,-0.5361211633829299
2005-04-21,72.99,74.1,72.8,74.0,16224400,IBM,-0.2829807303597831
2005-04-20,75.48,75.87,71.85,72.01,20366300,IBM,-2.6891891891891784
2005-04-19,76.98,77.2,75.25,75.48,9259900,IBM,4.818775170115264
2005-04-18,77.15,77.75,76.14,76.65,13255000,IBM,1.5500794912559623
2005-04-15,79.49,79.66,76.33,76.7,27906300,IBM,0.0652315720808927
2005-04-14,84.63,85.41,83.47,83.64,10421200,IBM,9.048239895697519
2005-04-13,85.76,85.9722,84.24,84.57,7090700,IBM,1.1119081779052964
2005-04-12,85.9,86.24,85.17,85.75,8429700,IBM,1.395293839422962
2005-04-11,87.35,87.56,86.09,86.2,8296500,IBM,0.5247813411078717
2005-04-08,88.28,88.46,87.5,87.6,5179200,IBM,1.6241299303944245
2005-04-07,89.0,89.2,88.1,88.44,6355700,IBM,0.9589041095890538
2005-04-06,89.05,89.38,88.706,89.0,7836800,IBM,0.6331976481230184
2005-04-05,90.23,90.33,89.26,89.57,4568400,IBM,0.6404494382022285
2005-04-04,90.08,90.62,89.773,90.32,3737800,IBM,0.8373339287707893
2005-04-01,91.49,91.76,90.04,90.44,5721200,IBM,0.13286093888398298
2005-03-31,90.46,91.41,90.22,91.38,4418600,IBM,1.039363113666525
2005-03-30,90.32,90.88,90.32,90.68,5253900,IBM,-0.7660319544757987
2005-03-29,90.74,91.07,90.18,90.6,6070400,IBM,-0.08822232024703336
2005-03-28,90.71,91.63,90.62,91.04,4088900,IBM,0.4856512141280467
2005-03-24,90.8,91.55,90.7,90.7,4577100,IBM,-0.3734622144112465
2005-03-23,89.97,91.17,89.82,90.52,5472100,IBM,-0.1984564498346275
2005-03-22,89.61,90.34,89.26,89.5,4452500,IBM,-1.1268228015907988
2005-03-21,89.42,90.28,89.27,89.51,4402400,IBM,0.011173184357549104
2005-03-18,89.86,89.9,89.09,89.28,7541500,IBM,-0.2569545302200882
2005-03-17,90.49,90.68,89.7,89.86,5562100,IBM,0.6496415770609332
2005-03-16,90.74,91.4,90.25,90.65,5065300,IBM,0.8791453371912006
2005-03-15,92.0,92.27,91.2,91.38,3663100,IBM,0.8052950910093726
2005-03-14,91.5,92.04,91.5,91.9,3935500,IBM,0.5690523090391864
2005-03-11,92.25,92.41,91.2,91.51,4494300,IBM,-0.4243743199129457
2005-03-10,92.35,92.8,92.09,92.41,3422500,IBM,0.9834990711397484
2005-03-09,92.02,93.0,92.01,92.35,4511200,IBM,-0.06492803809111658
2005-03-08,91.7,92.56,91.7,92.13,5087800,IBM,-0.23822414726583085
2005-03-07,92.35,92.51,91.59,91.6,7046900,IBM,-0.5752740692499758
2005-03-04,92.94,93.18,92.36,92.37,4754000,IBM,0.8406113537118065
2005-03-03,93.15,93.21,92.2,92.41,4037800,IBM,0.04330410306374599
2005-03-02,92.75,93.73,92.75,92.92,4467400,IBM,0.5518883237744854
2005-03-01,92.64,93.43,92.59,93.3,3819900,IBM,0.4089539388721475
2005-02-28,92.53,92.76,92.41,92.58,4949800,IBM,-0.7717041800643032
2005-02-25,92.35,92.8,92.29,92.8,4078500,IBM,0.23763231799525109
2005-02-24,91.98,93.09,91.85,92.64,4153900,IBM,-0.17241379310344307
2005-02-23,92.29,92.44,91.55,92.1,5622800,IBM,-0.5829015544041471
2005-02-22,92.67,93.5,92.23,92.32,4825100,IBM,0.23887079261672994
2005-02-18,93.75,94.25,92.55,93.27,4265300,IBM,1.0290294627383068
2005-02-17,94.5,94.76,93.74,93.75,4254200,IBM,0.5146349308459364
2005-02-16,94.23,94.97,94.2,94.62,4466500,IBM,0.9279999999999955
2005-02-15,93.5,94.67,93.48,94.33,4148000,IBM,-0.30648911435214865
2005-02-14,93.16,94.02,93.16,93.57,2868800,IBM,-0.8056821795823232
2005-02-11,92.7,93.97,92.5,93.3,4229300,IBM,-0.2885540237255513
2005-02-10,92.95,93.1,92.3,92.76,4838400,IBM,-0.5787781350482191
2005-02-09,94.14,94.83,92.54,92.7,5657100,IBM,-0.06468305304010435
2005-02-08,94.28,94.64,94.13,94.13,3541100,IBM,1.5426105717367689
2005-02-07,94.35,94.9,94.33,94.53,2837800,IBM,0.424944226070334
2005-02-04,93.01,94.74,93.0,94.51,3807600,IBM,-0.021157304559393797
2005-02-03,93.87,93.94,93.06,93.54,3928700,IBM,-1.026346418368429
2005-02-02,93.78,94.35,93.63,94.3,3597400,IBM,0.8124866367329453
2005-02-01,93.67,94.0,93.37,93.86,3637400,IBM,-0.4665959703075262
2005-01-31,93.65,93.95,93.05,93.42,4759900,IBM,-0.4687832942680603
2005-01-28,92.68,93.59,92.48,92.89,5960600,IBM,-0.5673303361164672
2005-01-27,91.5,92.22,91.44,91.98,4746900,IBM,-0.9796533534287777
2005-01-26,92.3,92.87,91.94,91.95,5352000,IBM,-0.03261578604044635
2005-01-25,91.98,92.59,91.95,92.19,5070700,IBM,0.2610114192495905
2005-01-24,92.7,92.85,91.76,91.79,6537300,IBM,-0.43388653867012517
2005-01-21,93.0,93.3,92.23,92.38,7002600,IBM,0.6427715437411274
2005-01-20,92.61,93.84,92.6,93.0,5708600,IBM,0.6711409395973256
2005-01-19,94.95,95.15,92.93,93.1,7352700,IBM,0.10752688172042113
2005-01-18,93.65,95.34,93.62,94.9,8492100,IBM,1.9334049409237553
2005-01-14,94.01,94.25,93.55,94.1,5520800,IBM,-0.8429926238145535
2005-01-13,95.39,96.2,93.7,94.45,5339400,IBM,0.37194473963868546
2005-01-12,95.0,95.28,94.06,95.21,5828600,IBM,0.8046585494970726
2005-01-11,95.68,95.79,94.71,95.0,4746400,IBM,-0.2205650666946668
2005-01-10,95.78,96.09,95.24,95.68,4625100,IBM,0.7157894736842252
2005-01-07,96.5,96.8,95.47,95.78,6200700,IBM,0.10451505016721985
2005-01-06,96.54,96.98,96.05,96.2,4561700,IBM,0.43850490707872947
2005-01-05,96.6,97.83,96.4,96.5,5646700,IBM,0.31185031185030354
2005-01-04,97.74,98.42,96.52,96.7,5711000,IBM,0.2072538860103723
2005-01-03,98.97,99.1,97.25,97.75,5295200,IBM,1.085832471561532
2004-12-31,98.6,98.91,98.49,98.58,2793200,IBM,0.8491048593350259
2004-12-30,98.1,99.0,98.07,98.3,3812400,IBM,-0.2840332724690642
2004-12-29,97.81,98.47,97.8,98.18,3296300,IBM,-0.12207527975583998
2004-12-28,97.4,98.55,97.37,98.3,4336400,IBM,0.12222448563861121
2004-12-27,97.69,97.97,97.38,97.5,3262900,IBM,-0.8138351983723258
2004-12-23,97.5,98.0,97.5,97.72,3590600,IBM,0.2256410256410213
2004-12-22,97.35,97.98,97.29,97.61,4950100,IBM,-0.11256651657797212
2004-12-21,96.59,97.15,96.51,97.02,4841800,IBM,-0.6044462657514682
2004-12-20,96.35,97.57,96.35,96.55,4769900,IBM,-0.4844361987219159
2004-12-17,97.0,98.0,96.2,96.2,8853100,IBM,-0.36250647332987107
2004-12-16,96.8,98.15,96.8,97.45,5660100,IBM,1.2993762993763092
2004-12-15,96.92,97.7,96.81,97.33,3914500,IBM,-0.12314007183171771
2004-12-14,96.3,97.7,96.2884,97.31,4493200,IBM,-0.020548648926332902
2004-12-13,96.85,97.2,96.08,96.45,4799500,IBM,-0.8837735073476516
2004-12-10,96.1,97.99,96.1,96.67,4188300,IBM,0.22809745982375063
2004-12-09,96.2,97.6,95.71,97.51,5713700,IBM,0.8689355539464261
2004-12-08,96.43,97.35,95.77,96.65,5310700,IBM,-0.8819608245308141
2004-12-07,97.7,98.25,95.99,96.1,6477100,IBM,-0.5690636316606379
2004-12-06,96.88,97.9,96.65,97.67,5263000,IBM,1.6337148803329926
2004-12-03,96.55,97.63,96.55,97.08,7026800,IBM,-0.6040749462475681
2004-12-02,95.65,96.78,95.49,95.76,5152300,IBM,-1.3597033374536438
2004-12-01,94.5,96.07,94.47,95.88,5664500,IBM,0.12531328320801727
2004-11-30,95.15,95.65,94.24,94.24,5870300,IBM,-1.7104714226116036
2004-11-29,94.94,96.38,94.94,95.5,5699800,IBM,1.3370118845500878
2004-11-26,95.05,95.38,94.58,94.72,2204300,IBM,-0.8167539267015744
2004-11-24,95.04,95.79,95.0375,95.46,3750600,IBM,0.78125
2004-11-23,94.7,95.37,94.55,95.28,5529900,IBM,-0.18856065367692798
2004-11-22,94.3,95.4,94.16,95.11,5814100,IBM,-0.1784214945424023
2004-11-19,94.95,95.16,94.25,94.45,5679100,IBM,-0.6939333403427561
2004-11-18,95.36,95.7,95.03,95.1,4655900,IBM,0.6881948120698755
2004-11-17,95.3,96.63,95.3,95.46,6353200,IBM,0.3785488958990557
2004-11-16,95.25,95.5,94.65,94.89,5684100,IBM,-0.5971087366436145
2004-11-15,95.08,96.0,94.8,95.92,4887600,IBM,1.0854673832859207
2004-11-12,94.66,95.5,94.56,95.32,4958400,IBM,-0.625521267723117
2004-11-11,93.6,95.22,93.54,94.79,7453400,IBM,-0.5560218212337209
2004-11-10,92.92,94.3,92.92,93.61,6258400,IBM,-1.2448570524317026
2004-11-09,93.0,93.95,93.0,93.37,4513100,IBM,-0.25638286507850827
2004-11-08,92.5,93.7,92.5,93.37,4907300,IBM,0.0
2004-11-05,92.4,93.52,92.4,93.28,6708400,IBM,-0.09639070365213831
2004-11-04,91.05,92.7,90.82,92.38,6951600,IBM,-0.9648370497427172
2004-11-03,91.25,91.9,90.97,91.2,6553300,IBM,-1.2773327560077874
2004-11-02,89.55,91.22,89.5,90.47,5388700,IBM,-0.8004385964912375
2004-11-01,89.33,90.6,89.23,90.11,5160600,IBM,-0.39792196308168215
2004-10-29,89.4,89.9,88.95,89.75,4518500,IBM,-0.39951170791254764
2004-10-28,89.8,90.24,89.43,89.5,4226500,IBM,-0.278551532033422
2004-10-27,88.58,90.27,88.5,90.0,6035100,IBM,0.5586592178770999
2004-10-26,88.33,89.57,88.25,89.0,7335800,IBM,-1.1111111111111072
2004-10-25,87.36,88.9,87.31,88.43,5774500,IBM,-0.6404494382022397
2004-10-22,88.22,88.45,87.29,87.39,5988700,IBM,-1.1760714689585061
2004-10-21,88.4,88.76,87.66,88.1,6137500,IBM,0.8124499370637306
2004-10-20,88.45,89.19,88.29,88.82,6926800,IBM,0.8172531214528878
2004-10-19,88.2,89.73,88.0,89.37,13692200,IBM,0.6192299031749782
2004-10-18,84.3,86.15,84.29,85.92,7182600,IBM,-3.8603558241020464
2004-10-15,84.78,85.25,84.6,84.85,5928500,IBM,-1.2453445065176982
2004-10-14,84.75,84.98,84.3,84.78,4233700,IBM,-0.08249852681201375
2004-10-13,86.26,86.48,84.43,84.98,6651400,IBM,0.23590469450343043
2004-10-12,86.02,86.2,85.58,86.0,4626600,IBM,1.2002824193927841
2004-10-11,86.77,87.2,86.27,86.63,3016300,IBM,0.7325581395348779
2004-10-08,87.43,87.91,86.51,86.71,4090000,IBM,0.09234676209164405
2004-10-07,88.04,88.1,87.4,87.42,3076900,IBM,0.8188213585515136
2004-10-06,87.14,88.1,87.1,88.04,3984400,IBM,0.7092198581560405
2004-10-05,87.95,88.03,87.13,87.32,5150700,IBM,-0.8178100863244109
2004-10-04,87.0,88.1,86.72,87.16,5001400,IBM,-0.1832340815391631
2004-10-01,85.95,86.98,85.88,86.72,4538000,IBM,-0.5048187241854074
2004-09-30,85.14,85.98,85.01,85.74,5198000,IBM,-1.1300738007380073
2004-09-29,84.48,84.98,84.15,84.98,4204500,IBM,-0.8864007464427281
2004-09-28,84.35,84.65,83.88,84.48,3874200,IBM,-0.5883737349964724
2004-09-27,84.1,84.44,83.98,84.16,4650300,IBM,-0.37878787878788955
2004-09-24,83.8,84.74,83.78,84.43,4899500,IBM,0.3208174904943073
2004-09-23,84.04,84.27,83.24,83.88,4801200,IBM,-0.6514272178135827
2004-09-22,85.35,85.44,84.17,84.31,5037100,IBM,0.5126371006199504
2004-09-21,85.7,86.11,85.34,85.72,4049700,IBM,1.6723994781164597
2004-09-20,85.4,86.43,85.4,85.7,4380400,IBM,-0.023331777881474558
2004-09-17,86.4,86.5,85.44,85.74,6198700,IBM,0.04667444574095736
2004-09-16,86.2,86.96,85.93,86.12,3623000,IBM,0.4432003732213863
2004-09-15,85.94,86.5,85.89,86.37,4631200,IBM,0.2902926149558782
2004-09-14,86.6,86.88,86.15,86.72,3953500,IBM,0.40523329859905033
2004-09-13,87.0,87.28,86.08,86.49,4801400,IBM,-0.265221402214022
2004-09-10,86.43,87.0,86.25,86.76,3753500,IBM,0.3121748178980255
2004-09-09,85.86,86.79,85.86,86.44,4517400,IBM,-0.36883356385432053
2004-09-08,84.9,86.51,84.88,85.86,5721200,IBM,-0.6709856547894466
2004-09-07,84.7,85.44,84.6,84.97,4002800,IBM,-1.0365711623573248
2004-09-03,84.3,84.69,83.96,84.39,3479800,IBM,-0.6825938566552892
2004-09-02,84.22,84.78,83.85,84.57,3380400,IBM,0.21329541414858433
2004-09-01,84.05,85.09,84.01,84.22,4748500,IBM,-0.4138583422017228
2004-08-31,84.55,84.69,83.65,84.69,3399500,IBM,0.5580622180004768
2004-08-30,84.57,84.99,84.39,84.4,2277900,IBM,-0.34242531585783054
2004-08-27,84.65,84.95,84.59,84.94,2444800,IBM,0.639810426540266
2004-08-26,85.0,85.04,84.69,84.69,3134400,IBM,-0.29432540616906033
2004-08-25,85.0,85.27,84.55,85.07,4405600,IBM,0.4486952414688883
2004-08-24,85.0,85.15,84.35,84.71,2710400,IBM,-0.4231809098389605
2004-08-23,85.23,85.45,84.65,84.65,4260600,IBM,-0.07082989021365282
2004-08-20,84.52,85.25,84.52,85.25,4501400,IBM,0.7088009450679111
2004-08-19,84.75,85.35,84.45,84.89,4704500,IBM,-0.42228739002933
2004-08-18,83.6,85.13,83.57,85.13,4397500,IBM,0.2827188125809732
2004-08-17,84.1,84.54,83.66,84.04,3559400,IBM,-1.2803946904733854
2004-08-16,83.7,84.56,83.51,84.02,4361500,IBM,-0.02379819133746519
2004-08-13,82.54,83.94,82.51,83.91,5801900,IBM,-0.13092120923589023
2004-08-12,83.05,83.05,81.9,82.21,7134900,IBM,-2.0259802168990593
2004-08-11,83.7,83.98,83.1,83.69,5288000,IBM,1.8002676073470392
2004-08-10,84.0,84.99,83.81,84.99,4351000,IBM,1.5533516549169457
2004-08-09,83.48,83.96,82.87,83.55,3621100,IBM,-1.6943169784680578
2004-08-06,84.38,84.76,83.42,83.48,5219200,IBM,-0.08378216636744096
2004-08-05,85.97,86.42,85.01,85.19,3879900,IBM,2.0483948251078132
2004-08-04,85.3,86.65,85.25,85.97,4160600,IBM,0.9156004225848058
2004-08-03,86.7,86.8,85.44,85.71,4147200,IBM,-0.30243108060952206
2004-08-02,86.87,87.39,86.42,86.69,3408400,IBM,1.1433905028584768
2004-07-30,86.45,87.4,86.3875,87.07,3508500,IBM,0.4383435228976662
2004-07-29,86.25,87.22,86.23,86.77,4232300,IBM,-0.34455036177787335
2004-07-28,85.88,86.28,84.88,85.85,6566200,IBM,-1.0602742883485061
2004-07-27,85.6,86.3,85.45,85.88,4098500,IBM,0.034944670937675504
2004-07-26,84.85,85.58,84.51,85.09,4517500,IBM,-0.9198882161155053
2004-07-23,85.7,86.06,84.5,84.85,4309400,IBM,-0.28205429545188343
2004-07-22,85.0,86.4,84.68,86.06,5972600,IBM,1.4260459634649392
2004-07-21,86.75,87.11,85.3,85.3,5534000,IBM,-0.8831048105972683
2004-07-20,85.63,86.49,85.3,86.36,5651300,IBM,1.2426729191090224
2004-07-19,84.5,85.85,84.4,85.3,6596000,IBM,-1.227420101899035
2004-07-16,86.05,86.48,84.28,84.28,10441400,IBM,-1.195779601406799
2004-07-15,84.13,84.63,83.61,84.02,7086500,IBM,-0.3084954912197513
2004-07-14,84.84,85.24,83.78,84.13,6298600,IBM,0.13092120923590134
2004-07-13,85.9,86.09,85.2,85.25,6001000,IBM,1.3312730298347786
2004-07-12,84.0,85.25,83.42,84.95,6009200,IBM,-0.35190615835777317
2004-07-09,84.4,84.5,83.51,83.89,6595200,IBM,-1.247792819305471
2004-07-08,85.0,85.01,83.58,83.65,7529000,IBM,-0.28608892597448143
2004-07-07,85.3,85.94,85.05,85.35,5677300,IBM,2.0322773460848653
2004-07-06,86.5,86.73,85.13,85.7,6408100,IBM,0.41007615700059397
2004-07-02,87.45,87.55,86.6,87.04,2874500,IBM,1.5635939323220605
2004-07-01,88.28,88.44,86.57,87.5,5093900,IBM,0.5284926470588092
2004-06-30,88.3,88.5,87.7,88.15,4724000,IBM,0.7428571428571562
2004-06-29,88.35,88.49,87.9,88.29,4394800,IBM,0.158820192853093
2004-06-28,89.71,89.9,88.36,88.71,4423200,IBM,0.47570506286100933
2004-06-25,89.95,90.23,88.94,89.55,5604700,IBM,0.9469056476158366
2004-06-24,90.28,90.92,89.84,89.99,4069400,IBM,0.49134561697374846
2004-06-23,90.1,90.84,89.84,90.79,4354700,IBM,0.8889876652961481
2004-06-22,89.28,90.24,89.13,90.02,4149300,IBM,-0.8481110254433433
2004-06-21,90.4,90.43,89.31,89.49,3843400,IBM,-0.5887580537658366
2004-06-18,90.2,90.8,89.9,90.06,6470800,IBM,0.6369426751592355
2004-06-17,90.5,90.56,90.07,90.44,4180200,IBM,0.42194092827003704
2004-06-16,90.25,90.93,90.09,90.38,3145700,IBM,-0.06634232640424509
2004-06-15,90.49,91.21,90.2315,90.54,4508300,IBM,0.1770303164416953
2004-06-14,90.05,90.58,89.62,90.07,4121400,IBM,-0.5191075767616682
2004-06-10,90.23,90.75,89.891,90.46,3468700,IBM,0.43299655823247907
2004-06-09,89.9,90.55,89.81,90.09,5233400,IBM,-0.40902056157416933
2004-06-08,88.64,90.5,88.4,90.04,5400300,IBM,-0.05550005550005732
2004-06-07,88.75,88.99,88.01,88.64,4264500,IBM,-1.5548645046645992
2004-06-04,87.95,88.49,87.5,87.56,3803400,IBM,-1.2184115523465655
2004-06-03,87.85,88.1,87.35,87.35,3011500,IBM,-0.23983554134309193
2004-06-02,88.64,88.64,87.89,87.98,3912600,IBM,0.721236405266179
2004-06-01,88.09,88.48,87.3,88.12,4884300,IBM,0.15912707433507478
2004-05-28,88.48,88.85,88.25,88.59,3203800,IBM,0.5333635950975912
2004-05-27,88.75,89.08,87.98,88.59,4094600,IBM,0.0
2004-05-26,88.64,88.85,88.04,88.35,4308200,IBM,-0.27091093802913413
2004-05-25,86.75,88.92,86.55,88.7,5358100,IBM,0.3961516694963363
2004-05-24,87.75,87.84,86.55,87.1,3778100,IBM,-1.8038331454340528
2004-05-21,87.59,88.18,86.91,87.13,5130000,IBM,0.0344431687715252
2004-05-20,87.06,87.95,87.05,87.42,4031500,IBM,0.33283599219557924
2004-05-19,87.4,88.88,86.5,87.05,7431800,IBM,-0.42324410889956754
2004-05-18,86.08,86.49,86.0,86.06,4401100,IBM,-1.1372774267662256
2004-05-17,85.3,86.03,85.15,85.53,5700000,IBM,-0.6158494073901899
2004-05-14,86.65,87.35,86.07,86.41,5197800,IBM,1.0288787559920465
2004-05-13,86.79,87.41,86.26,87.19,4708400,IBM,0.9026733017011956
2004-05-12,87.25,87.25,85.12,86.81,8445800,IBM,-0.43582979699505753
2004-05-11,87.2,88.15,86.82,87.13,6575000,IBM,0.3686211265983008
2004-05-10,87.6,88.1025,86.37,86.88,6692400,IBM,-0.286927579478935
2004-05-07,87.75,89.4,87.62,88.19,5407400,IBM,1.5078268876611345
2004-05-06,88.1,89.1,87.59,88.36,4319100,IBM,0.192765619684776
2004-05-05,89.75,89.75,88.51,88.96,4402300,IBM,0.6790402897238534
2004-05-04,88.02,89.74,88.0,89.0,5451800,IBM,0.04496402877698369
2004-05-03,88.13,88.52,87.2012,88.02,6070100,IBM,-1.1011235955056264
2004-04-30,89.01,89.2,88.01,88.17,5019500,IBM,0.17041581458761001
2004-04-29,90.01,90.26,88.19,89.08,7763200,IBM,1.0320970851763533
2004-04-28,90.3,90.98,90.21,90.41,4706000,IBM,1.4930399640772363
2004-04-27,90.65,91.99,90.56,91.11,4768000,IBM,0.7742506359915913
2004-04-26,90.75,91.56,90.349,90.43,4533600,IBM,-0.7463505652507862
2004-04-23,91.0,91.61,90.36,91.28,5063200,IBM,0.9399535552360838
2004-04-22,90.5,91.51,89.7,90.74,7988000,IBM,-0.5915863277826561
2004-04-21,91.15,91.42,90.69,91.26,4623400,IBM,0.5730659025788176
2004-04-20,92.0,92.48,90.65,90.65,4260200,IBM,-0.6684198991891321
2004-04-19,91.9,92.3,91.7,91.94,4159400,IBM,1.4230557087699935
2004-04-16,92.3,92.35,91.04,92.28,11118000,IBM,0.3698063954753028
2004-04-15,93.8,94.09,93.06,93.97,6844200,IBM,1.8313827481577727
2004-04-14,92.1,93.86,92.1,93.7,5316300,IBM,-0.2873257422581599
2004-04-13,93.79,94.04,92.5,93.04,5013600,IBM,-0.7043756670224055
2004-04-12,93.5,94.36,93.4,93.74,3112600,IBM,0.7523645743765961
2004-04-08,94.0,94.39,92.55,93.12,3868000,IBM,-0.6614038830808466
2004-04-07,93.37,93.58,92.51,93.08,4537300,IBM,-0.04295532646049205
2004-04-06,93.6,93.79,93.02,93.7,3860100,IBM,0.6660936828534636
2004-04-05,93.95,94.37,93.51,94.18,3936000,IBM,0.5122732123799434
2004-04-02,93.55,94.55,93.33,94.2,5894500,IBM,0.021235931195584534
2004-04-01,91.67,92.68,91.62,92.37,4246900,IBM,-1.9426751592356628
2004-03-31,92.07,92.24,91.51,91.84,4613500,IBM,-0.5737793655948953
2004-03-30,92.67,92.67,91.35,92.32,5415700,IBM,0.522648083623678
2004-03-29,92.99,93.61,92.18,92.68,4876300,IBM,0.3899480069324168
2004-03-26,92.39,93.25,92.16,92.77,4397700,IBM,0.09710832973670591
2004-03-25,92.15,92.63,91.45,92.39,5585800,IBM,-0.409615177320255
2004-03-24,91.57,92.49,91.04,91.77,6210400,IBM,-0.6710682974347959
2004-03-23,91.6,92.16,90.68,91.32,5065300,IBM,-0.49035632559660813
2004-03-22,91.27,91.48,90.28,91.02,6223500,IBM,-0.3285151116951379
2004-03-19,92.86,92.97,91.51,91.62,7058700,IBM,0.659195781147015
2004-03-18,93.05,93.18,91.9,92.85,4605200,IBM,1.3425016371971132
2004-03-17,92.57,93.79,92.45,93.39,4663000,IBM,0.5815831987076026
2004-03-16,92.4,92.7,91.42,92.45,4627600,IBM,-1.0065317485812186
2004-03-15,92.6,92.69,90.88,91.82,6523000,IBM,-0.6814494321254805
2004-03-12,92.0,93.38,91.68,93.3,6290600,IBM,1.6118492703114828
2004-03-11,92.0,92.98,91.15,91.21,8560800,IBM,-2.240085744908904
2004-03-10,94.38,94.74,92.68,93.06,6536300,IBM,2.0282863721083233
2004-03-09,94.3,95.28,93.77,94.53,6390600,IBM,1.5796260477111579
2004-03-08,96.49,96.88,94.59,94.59,5084200,IBM,0.0634719136781925
2004-03-05,95.95,96.98,95.56,96.45,3970900,IBM,1.9663812242308953
2004-03-04,96.58,96.92,96.132,96.39,3547900,IBM,-0.062208398133745124
2004-03-03,96.57,96.89,95.6,96.84,4806500,IBM,0.46685340802987696
2004-03-02,97.6,97.6,96.62,96.82,4976200,IBM,-0.02065262288312164
2004-03-01,96.5,97.25,96.15,97.04,4454000,IBM,0.22722577979756853
2004-02-27,96.8,97.38,96.1,96.5,4715000,IBM,-0.5564715581203639
2004-02-26,96.27,97.26,96.25,96.79,3965700,IBM,0.3005181347150332
2004-02-25,96.5,97.09,96.23,96.54,3362500,IBM,-0.25829114577952117
2004-02-24,95.2,97.46,95.2,96.79,7008300,IBM,0.2589600165734396
2004-02-23,97.4,97.51,95.46,95.96,6629100,IBM,-0.8575266039880236
2004-02-20,98.6,98.6,97.19,97.31,5690200,IBM,1.406836181742399
2004-02-19,98.42,99.23,97.52,97.8,5447200,IBM,0.503545370465508
2004-02-18,99.31,99.77,98.15,98.42,4830300,IBM,0.6339468302658524
2004-02-17,99.99,100.0,99.32,99.37,3930400,IBM,0.9652509652509744
